hotel_ID,property_feature
Classy Smart 2BR Loft | WIFI and Netflix | BGC,Paid parking
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Dishes and dining utensils
"Studio with WiFi, Pool, & Netflix near BGC, Taguig","Kitchen basics (cookware, oils, condiments)"
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Microwave
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Refrigerator
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Stove
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Fans (ceiling or portable)
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Laundromat nearby
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Balcony or terrace
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Video streaming services
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Cleaned following Agoda or health guidelines
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Cleaning products used based on health guidelines
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Disinfected following Agoda or health guidelines
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Internet
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",TV
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Wi-Fi
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Air conditioning
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Linens
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Private entrance
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Pool
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Kitchen
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Towels
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Desk/workspace
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Elevator
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Fire extinguisher
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Smoke detector
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Security [24-hour]
"Studio with WiFi, Pool, & Netflix near BGC, Taguig",Paid parking
Staycation near BGC,Dishes and dining utensils
Staycation near BGC,"Kitchen basics (cookware, oils, condiments)"
Staycation near BGC,Microwave
Staycation near BGC,Refrigerator
Staycation near BGC,Body wash
Staycation near BGC,Fans (ceiling or portable)
Staycation near BGC,Balcony or terrace
Staycation near BGC,Board games
Staycation near BGC,Cleaned following Agoda or health guidelines
Staycation near BGC,Cleaning products used based on health guidelines
Staycation near BGC,Hand sanitizer and soap provided
Staycation near BGC,Physical distancing rules followed
Staycation near BGC,Internet
Staycation near BGC,TV
Staycation near BGC,Wi-Fi
Staycation near BGC,Air conditioning
Staycation near BGC,Linens
Staycation near BGC,Pool
Staycation near BGC,Kitchen
Staycation near BGC,Toiletries
Staycation near BGC,Towels
Staycation near BGC,Desk/workspace
Staycation near BGC,Elevator
Staycation near BGC,Closet
Staycation near BGC,Iron
Staycation near BGC,Fire extinguisher
Staycation near BGC,First aid kit
Staycation near BGC,Smoke detector
Staycation near BGC,Security [24-hour]
Staycation near BGC,Paid parking
Captivating View 2BR Unit | WIFI & Netflix | BGC,Dishes and dining utensils
Captivating View 2BR Unit | WIFI & Netflix | BGC,"Kitchen basics (cookware, oils, condiments)"
Captivating View 2BR Unit | WIFI & Netflix | BGC,Microwave
Captivating View 2BR Unit | WIFI & Netflix | BGC,Refrigerator
Captivating View 2BR Unit | WIFI & Netflix | BGC,Stove
Captivating View 2BR Unit | WIFI & Netflix | BGC,Body wash
Captivating View 2BR Unit | WIFI & Netflix | BGC,Fans (ceiling or portable)
Captivating View 2BR Unit | WIFI & Netflix | BGC,Internet
Captivating View 2BR Unit | WIFI & Netflix | BGC,TV
Captivating View 2BR Unit | WIFI & Netflix | BGC,Wi-Fi
Captivating View 2BR Unit | WIFI & Netflix | BGC,Air conditioning
Captivating View 2BR Unit | WIFI & Netflix | BGC,Linens
Captivating View 2BR Unit | WIFI & Netflix | BGC,Pool
Captivating View 2BR Unit | WIFI & Netflix | BGC,Kitchen
Captivating View 2BR Unit | WIFI & Netflix | BGC,Hair dryer
Captivating View 2BR Unit | WIFI & Netflix | BGC,Toiletries
Captivating View 2BR Unit | WIFI & Netflix | BGC,Towels
Captivating View 2BR Unit | WIFI & Netflix | BGC,Doorman
Captivating View 2BR Unit | WIFI & Netflix | BGC,Elevator
Captivating View 2BR Unit | WIFI & Netflix | BGC,Closet
Captivating View 2BR Unit | WIFI & Netflix | BGC,Iron
Captivating View 2BR Unit | WIFI & Netflix | BGC,Washer
Captivating View 2BR Unit | WIFI & Netflix | BGC,Fire extinguisher
Captivating View 2BR Unit | WIFI & Netflix | BGC,Smoke detector
Captivating View 2BR Unit | WIFI & Netflix | BGC,Pets allowed
Captivating View 2BR Unit | WIFI & Netflix | BGC,Security [24-hour]
Captivating View 2BR Unit | WIFI & Netflix | BGC,Paid parking
ZEN Rooms Avida 34th Uptown BGC,Free Wi-Fi in all rooms!
ZEN Rooms Avida 34th Uptown BGC,Internet
ZEN Rooms Avida 34th Uptown BGC,Elevator
ZEN Rooms Avida 34th Uptown BGC,Luggage storage
ZEN Rooms Avida 34th Uptown BGC,Smoke-free property
ZEN Rooms Avida 34th Uptown BGC,Smoking area
ZEN Rooms Avida 34th Uptown BGC,Body thermometer
ZEN Rooms Avida 34th Uptown BGC,Daily disinfection in all rooms
ZEN Rooms Avida 34th Uptown BGC,Daily disinfection in common areas
ZEN Rooms Avida 34th Uptown BGC,Face coverings on staff
ZEN Rooms Avida 34th Uptown BGC,First aid kit
ZEN Rooms Avida 34th Uptown BGC,Hand sanitizer
ZEN Rooms Avida 34th Uptown BGC,Physical distancing of at least 1 meter
ZEN Rooms Avida 34th Uptown BGC,Safe dining setup
ZEN Rooms Avida 34th Uptown BGC,Staff trained in safety protocol
ZEN Rooms Avida 34th Uptown BGC,Temperature check for guests and staff
ZEN Rooms Avida 34th Uptown BGC,Pets allowed
ZEN Rooms Avida 34th Uptown BGC,Car park [nearby]
ZEN Rooms Avida 34th Uptown BGC,Air conditioning
ZEN Rooms Avida 34th Uptown BGC,Closet
ZEN Rooms Avida 34th Uptown BGC,Desk
ZEN Rooms Avida 34th Uptown BGC,Free bottled water
ZEN Rooms Avida 34th Uptown BGC,Internet access – wireless
ZEN Rooms Avida 34th Uptown BGC,Kitchenette
ZEN Rooms Avida 34th Uptown BGC,Linens
ZEN Rooms Avida 34th Uptown BGC,Microwave
ZEN Rooms Avida 34th Uptown BGC,Non-smoking
ZEN Rooms Avida 34th Uptown BGC,Private bathroom
ZEN Rooms Avida 34th Uptown BGC,Refrigerator
ZEN Rooms Avida 34th Uptown BGC,Satellite/cable channels
ZEN Rooms Avida 34th Uptown BGC,Shower
ZEN Rooms Avida 34th Uptown BGC,Sofa
ZEN Rooms Avida 34th Uptown BGC,Towels
ZEN Rooms Avida 34th Uptown BGC,Wi-Fi [free]
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",TV
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",Air conditioning
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",Heater
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",Pool
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",Washer
"A2J Luxury BGC 2BR Loft Near Malls, Burgos Circle",Car park [on-site]
Lawton Residences Studio Room 2H,Wi-Fi
Lawton Residences Studio Room 2H,Air conditioning
Lawton Residences Studio Room 2H,Linens
Lawton Residences Studio Room 2H,Private entrance
Lawton Residences Studio Room 2H,Towels
Lawton Residences Studio Room 2H,Desk/workspace
Lawton Residences Studio Room 2H,Fire extinguisher
Lawton Residences Studio Room 2H,First aid kit
Lawton Residences Studio Room 2H,Smoke detector
Lawton Residences Studio Room 2H,Keyless access
Dela Cruz Properties @ One Uptown BGC,Dishes and dining utensils
Dela Cruz Properties @ One Uptown BGC,Freezer
Dela Cruz Properties @ One Uptown BGC,Microwave
Dela Cruz Properties @ One Uptown BGC,Refrigerator
Dela Cruz Properties @ One Uptown BGC,Stove
Dela Cruz Properties @ One Uptown BGC,Body wash
Dela Cruz Properties @ One Uptown BGC,Laundromat nearby
Dela Cruz Properties @ One Uptown BGC,Garden or backyard
Dela Cruz Properties @ One Uptown BGC,Cleaned following Agoda or health guidelines
Dela Cruz Properties @ One Uptown BGC,Cleaning products used based on health guidelines
Dela Cruz Properties @ One Uptown BGC,Internet
Dela Cruz Properties @ One Uptown BGC,TV
Dela Cruz Properties @ One Uptown BGC,Wi-Fi
Dela Cruz Properties @ One Uptown BGC,Air conditioning
Dela Cruz Properties @ One Uptown BGC,Linens
Dela Cruz Properties @ One Uptown BGC,Gym
Dela Cruz Properties @ One Uptown BGC,Coffee or tea
Dela Cruz Properties @ One Uptown BGC,Kitchen
Dela Cruz Properties @ One Uptown BGC,Toiletries
Dela Cruz Properties @ One Uptown BGC,Towels
Dela Cruz Properties @ One Uptown BGC,Pool
Dela Cruz Properties @ One Uptown BGC,Elevator
Dela Cruz Properties @ One Uptown BGC,Closet
Dela Cruz Properties @ One Uptown BGC,Iron
Dela Cruz Properties @ One Uptown BGC,Smoke detector
Dela Cruz Properties @ One Uptown BGC,Security [24-hour]
Dela Cruz Properties @ One Uptown BGC,Paid parking
ABE Lodge Taguig,Free Wi-Fi in all rooms!
ABE Lodge Taguig,Internet
ABE Lodge Taguig,Elevator
ABE Lodge Taguig,Smoking area
ABE Lodge Taguig,Front desk [24-hour]
ABE Lodge Taguig,Pets allowed
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Wheelchair accessible
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Cable channels
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",TV
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Air conditioning
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Heater
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Linens
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Private entrance
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Kitchen
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Hair dryer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Toiletries
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Towels
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Desk/workspace
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Pool
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Elevator
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Closet
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Dryer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Iron
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Washer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Carbon monoxide detector
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Fire extinguisher
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Smoke detector
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Pets allowed
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Security [24-hour]
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Car park [on-site]
Cozy Central - Near arca south signal taguig,Free Wi-Fi in all rooms!
Cozy Central - Near arca south signal taguig,Air conditioning in public area
Cozy Central - Near arca south signal taguig,Smoke-free property
Cozy Central - Near arca south signal taguig,Smoking area
Cozy Central - Near arca south signal taguig,Family room
Cozy Central - Near arca south signal taguig,Front desk [24-hour]
Cozy Central - Near arca south signal taguig,Pets allowed
Cozy Central - Near arca south signal taguig,Car park [free of charge]
Cozy Central - Near arca south signal taguig,Air conditioning
Cozy Central - Near arca south signal taguig,Coffee/tea maker
Cozy Central - Near arca south signal taguig,Dining table
Cozy Central - Near arca south signal taguig,Electric kettle
Cozy Central - Near arca south signal taguig,Free bottled water
Cozy Central - Near arca south signal taguig,Full kitchen
Cozy Central - Near arca south signal taguig,Linens
Cozy Central - Near arca south signal taguig,Private bathroom
Cozy Central - Near arca south signal taguig,Refrigerator
Cozy Central - Near arca south signal taguig,Separate dining area
Cozy Central - Near arca south signal taguig,Shower
Cozy Central - Near arca south signal taguig,Slippers
Cozy Central - Near arca south signal taguig,Toiletries
Cozy Central - Near arca south signal taguig,Towels
Cozy Central - Near arca south signal taguig,TV [flat screen]
Venice Luxury Residences - C16K,TV
Venice Luxury Residences - C16K,Air conditioning
Venice Luxury Residences - C16K,Linens
Venice Luxury Residences - C16K,Pool
Venice Luxury Residences - C16K,Kitchen
Venice Luxury Residences - C16K,Hair dryer
Venice Luxury Residences - C16K,Toiletries
Venice Luxury Residences - C16K,Towels
Venice Luxury Residences - C16K,Carbon monoxide detector
Venice Luxury Residences - C16K,Fire extinguisher
Venice Luxury Residences - C16K,Smoke detector
Venice Luxury Residences - C16K,Security [24-hour]
Venice Luxury Residences - C16K,Car park [on-site]
Cozy place in Ridgewood Tower for large groups,Dishes and dining utensils
Cozy place in Ridgewood Tower for large groups,Dishwasher
Cozy place in Ridgewood Tower for large groups,Freezer
Cozy place in Ridgewood Tower for large groups,"Kitchen basics (cookware, oils, condiments)"
Cozy place in Ridgewood Tower for large groups,Microwave
Cozy place in Ridgewood Tower for large groups,Refrigerator
Cozy place in Ridgewood Tower for large groups,Stove
Cozy place in Ridgewood Tower for large groups,Board games
Cozy place in Ridgewood Tower for large groups,Sound System
Cozy place in Ridgewood Tower for large groups,Cleaning products used based on health guidelines
Cozy place in Ridgewood Tower for large groups,Disinfected following Agoda or health guidelines
Cozy place in Ridgewood Tower for large groups,Physical distancing rules followed
Cozy place in Ridgewood Tower for large groups,Internet
Cozy place in Ridgewood Tower for large groups,TV
Cozy place in Ridgewood Tower for large groups,Wi-Fi
Cozy place in Ridgewood Tower for large groups,Air conditioning
Cozy place in Ridgewood Tower for large groups,Heater
Cozy place in Ridgewood Tower for large groups,Linens
Cozy place in Ridgewood Tower for large groups,Private entrance
Cozy place in Ridgewood Tower for large groups,Pool
Cozy place in Ridgewood Tower for large groups,Coffee or tea
Cozy place in Ridgewood Tower for large groups,Kitchen
Cozy place in Ridgewood Tower for large groups,Toiletries
Cozy place in Ridgewood Tower for large groups,Towels
Cozy place in Ridgewood Tower for large groups,Desk/workspace
Cozy place in Ridgewood Tower for large groups,Elevator
Cozy place in Ridgewood Tower for large groups,Closet
Cozy place in Ridgewood Tower for large groups,Iron
Cozy place in Ridgewood Tower for large groups,Carbon monoxide detector
Cozy place in Ridgewood Tower for large groups,Smoke detector
Cozy place in Ridgewood Tower for large groups,Security [24-hour]
Cozy place in Ridgewood Tower for large groups,Car park [on-site]
Staycation @ Morgan Suites!,Dishes and dining utensils
Staycation @ Morgan Suites!,Freezer
Staycation @ Morgan Suites!,"Kitchen basics (cookware, oils, condiments)"
Staycation @ Morgan Suites!,Oven
Staycation @ Morgan Suites!,Refrigerator
Staycation @ Morgan Suites!,Stove
Staycation @ Morgan Suites!,Bathtub
Staycation @ Morgan Suites!,Body wash
Staycation @ Morgan Suites!,Fans (ceiling or portable)
Staycation @ Morgan Suites!,Laundromat nearby
Staycation @ Morgan Suites!,Balcony or terrace
Staycation @ Morgan Suites!,Garden or backyard
Staycation @ Morgan Suites!,Waterfront
Staycation @ Morgan Suites!,Video streaming services
Staycation @ Morgan Suites!,Cleaned following Agoda or health guidelines
Staycation @ Morgan Suites!,Hand sanitizer and soap provided
Staycation @ Morgan Suites!,Internet
Staycation @ Morgan Suites!,TV
Staycation @ Morgan Suites!,Wi-Fi
Staycation @ Morgan Suites!,Air conditioning
Staycation @ Morgan Suites!,Heater
Staycation @ Morgan Suites!,Gym
Staycation @ Morgan Suites!,Pool
Staycation @ Morgan Suites!,Coffee or tea
Staycation @ Morgan Suites!,Kitchen
Staycation @ Morgan Suites!,Toiletries
Staycation @ Morgan Suites!,Towels
Staycation @ Morgan Suites!,Desk/workspace
Staycation @ Morgan Suites!,Elevator
Staycation @ Morgan Suites!,Closet
Staycation @ Morgan Suites!,Dryer
Staycation @ Morgan Suites!,Washer
Staycation @ Morgan Suites!,Security [24-hour]
Staycation @ Morgan Suites!,Paid parking
Glariz CoolPlace@Mckinley,Free Wi-Fi in all rooms!
Glariz CoolPlace@Mckinley,Tours
Glariz CoolPlace@Mckinley,Elevator
Glariz CoolPlace@Mckinley,Smoking area
Glariz CoolPlace@Mckinley,Pets allowed
Glariz CoolPlace@Mckinley,Accessible by elevator
Glariz CoolPlace@Mckinley,Air conditioning
Glariz CoolPlace@Mckinley,Baby cot (upon request)
Glariz CoolPlace@Mckinley,Balcony/terrace
Glariz CoolPlace@Mckinley,Bathtub
Glariz CoolPlace@Mckinley,Carbon monoxide detector
Glariz CoolPlace@Mckinley,Cleaning products
Glariz CoolPlace@Mckinley,Closet
Glariz CoolPlace@Mckinley,Clothes rack
Glariz CoolPlace@Mckinley,Dining table
Glariz CoolPlace@Mckinley,Electric kettle
Glariz CoolPlace@Mckinley,Executive lounge access
Glariz CoolPlace@Mckinley,Fan
Glariz CoolPlace@Mckinley,Free bottled water
Glariz CoolPlace@Mckinley,Full kitchen
Glariz CoolPlace@Mckinley,Hand sanitizer
Glariz CoolPlace@Mckinley,Individual air conditioning
Glariz CoolPlace@Mckinley,Linens
Glariz CoolPlace@Mckinley,Microwave
Glariz CoolPlace@Mckinley,Mobile hotspot device
Glariz CoolPlace@Mckinley,Private bathroom
Glariz CoolPlace@Mckinley,Private entrance
Glariz CoolPlace@Mckinley,Refrigerator
Glariz CoolPlace@Mckinley,Safety/security feature
Glariz CoolPlace@Mckinley,Seating area
Glariz CoolPlace@Mckinley,Separate dining area
Glariz CoolPlace@Mckinley,Shower
Glariz CoolPlace@Mckinley,Sleep comfort items
Glariz CoolPlace@Mckinley,Smoke detector
Glariz CoolPlace@Mckinley,Socket near the bed
Glariz CoolPlace@Mckinley,Sofa
Glariz CoolPlace@Mckinley,Streaming service like Netflix
Glariz CoolPlace@Mckinley,Swimming pool [direct access]
Glariz CoolPlace@Mckinley,Tile/marble flooring
Glariz CoolPlace@Mckinley,Toiletries
Glariz CoolPlace@Mckinley,Towels
Glariz CoolPlace@Mckinley,Trash cans
Glariz CoolPlace@Mckinley,TV [flat screen]
Glariz CoolPlace@Mckinley,Walk-in shower
Glariz CoolPlace@Mckinley,Washing machine
Azure Magical Suite,"Kitchen basics (cookware, oils, condiments)"
Azure Magical Suite,Balcony or terrace
Azure Magical Suite,TV
Azure Magical Suite,Wi-Fi
Azure Magical Suite,Air conditioning
Azure Magical Suite,Heater
Azure Magical Suite,Towels
Azure Magical Suite,Desk/workspace
City View 2BR | WIFI & Netflix | BGC,Dishes and dining utensils
City View 2BR | WIFI & Netflix | BGC,Dishwasher
City View 2BR | WIFI & Netflix | BGC,Freezer
City View 2BR | WIFI & Netflix | BGC,Microwave
City View 2BR | WIFI & Netflix | BGC,Refrigerator
City View 2BR | WIFI & Netflix | BGC,Stove
